origin,destination,year,month,revenue,number_trips,load_factor,distance,rpks,asks,seats,passengers
OOL,SYD,2018,5,"200,578","1,310",86.4,680,"136,393,040","157,524,720","231,654",200149.056
OOL,SYD,2018,6,"193,628","1,353",82.1,680,"131,667,040","160,280,760","235,707",193515.447
OOL,SYD,2018,7,"228,633","1,496",87.7,680,"155,470,440","177,197,120","260,584",228532.168
OOL,SYD,2018,8,"220,913","1,478",86.1,680,"150,220,840","174,519,280","256,646",220972.206
OOL,SYD,2018,9,"222,866","1,517",83.9,680,"151,548,880","180,737,200","265,790",222997.81
OOL,SYD,2018,10,"240,827","1,587",86.9,680,"163,762,360","188,343,000","276,975",240691.275
OOL,SYD,2018,11,"222,005","1,415",88.5,680,"150,963,400","170,513,400","250,755",221918.175
OOL,SYD,2018,12,"239,752","1,537",87.9,680,"163,031,360","185,562,480","272,886",239866.794
OOL,SYD,2019,1,"264,968","1,609",91.7,680,"180,178,240","196,554,000","289,050",265058.85
OOL,SYD,2019,2,"202,044","1,262",90.5,680,"137,389,920","151,888,200","223,365",202145.325
OOL,SYD,2019,3,"217,522","1,408",87.5,680,"147,914,960","169,050,040","248,603",217527.625
OOL,SYD,2019,4,"227,621","1,578",84,680,"154,782,280","184,231,720","270,929",227580.36
OOL,SYD,2019,5,"206,393","1,478",81.1,680,"140,347,240","173,091,280","254,546",206436.806
OOL,SYD,2019,6,"198,319","1,440",79.9,680,"134,856,920","168,793,680","248,226",198332.574
OOL,SYD,2019,7,"235,419","1,587",86.1,680,"160,084,920","185,870,520","273,339",235344.879
OOL,SYD,2019,8,"217,246","1,463",86,680,"147,727,280","171,793,840","252,638",217268.68
OOL,SYD,2019,9,"227,457","1,528",86.2,680,"154,670,760","179,531,560","264,017",227582.654
OOL,SYD,2019,10,"255,206","1,591",91.8,680,"173,540,080","189,097,800","278,085",255282.03
OOL,SYD,2019,11,"233,161","1,456",91.2,680,"158,549,480","173,878,720","255,704",233202.048
OOL,SYD,2019,12,"247,753","1,570",88.1,680,"168,472,040","191,136,440","281,083",247634.123
OOL,SYD,2020,1,"275,559","1,696",90.8,680,"187,380,120","206,350,080","303,456",275538.048
OOL,SYD,2020,2,"197,130","1,329",84.5,680,"134,048,400","158,655,560","233,317",197152.865
OOL,SYD,2020,3,"130,820","1,066",70.7,680,"88,957,600","125,902,680","185,151",130901.757
OOL,SYD,2020,4,"1,518",44,19.7,680,"1,032,240","5,232,600","7,695",1515.915
OOL,SYD,2020,6,"5,089",44,65,680,"3,460,520","5,320,320","7,824",5085.6
OOL,SYD,2020,7,"34,335",248,76.2,680,"23,347,800","30,646,920","45,069",34342.578
OOL,SYD,2020,8,"2,398",36,38.1,680,"1,630,640","4,282,640","6,298",2399.538
PER,PHE,2014,7,"44,686",445,66.3,"1,312","58,628,032","88,369,760","67,355",44656.365
PER,PHE,2014,8,"40,738",412,64.1,"1,312","53,448,256","83,347,424","63,527",40720.807
PER,PHE,2014,9,"41,993",422,64,"1,312","55,094,816","86,085,568","65,614",41992.96
PER,PHE,2014,10,"42,917",439,62.8,"1,312","56,307,104","89,669,952","68,346",42921.288
PER,PHE,2014,11,"39,122",397,63.9,"1,312","51,328,064","80,352,128","61,244",39134.916
PER,PHE,2014,12,"35,736",401,57.7,"1,312","46,885,632","81,295,456","61,963",35752.651
PER,PHE,2015,1,"33,640",417,52.5,"1,312","44,135,680","84,118,880","64,115",33660.375
PER,PHE,2015,2,"32,588",389,54.5,"1,312","42,755,456","78,443,168","59,789",32585.005
PER,PHE,2015,3,"34,595",432,52,"1,312","45,388,640","87,258,496","66,508",34584.16
PER,PHE,2015,4,"32,905",420,50.6,"1,312","43,171,360","85,236,704","64,967",32873.302
PER,PHE,2015,5,"31,431",408,50,"1,312","41,237,472","82,511,680","62,890",31445
PER,PHE,2015,6,"32,311",400,51.7,"1,312","42,392,032","82,049,856","62,538",32332.146
PER,PHE,2015,7,"34,853",419,53.9,"1,312","45,727,136","84,833,920","64,660",34851.74
PER,PHE,2015,8,"33,267",391,56.6,"1,312","43,646,304","77,178,400","58,825",33294.95
PER,PHE,2015,9,"32,983",386,58.8,"1,312","43,273,696","73,651,744","56,137",33008.556
PER,PHE,2015,10,"32,235",394,56.7,"1,312","42,292,320","74,616,064","56,872",32246.424
PER,PHE,2015,11,"30,958",378,57,"1,312","40,616,896","71,311,136","54,353",30981.21
PER,PHE,2015,12,"28,438",385,53.2,"1,312","37,310,656","70,096,224","53,427",28423.164
PER,PHE,2016,1,"25,237",351,50.9,"1,312","33,110,944","65,083,072","49,606",25249.454
PER,PHE,2016,2,"26,728",370,50.8,"1,312","35,067,136","69,050,560","52,630",26736.04
PER,PHE,2016,3,"28,608",405,50.7,"1,312","37,533,696","74,005,984","56,407",28598.349
PER,PHE,2016,4,"27,072",384,50.9,"1,312","35,518,464","69,790,528","53,194",27075.746
PER,PHE,2016,5,"28,762",385,53.4,"1,312","37,735,744","70,715,488","53,899",28782.066
PER,PHE,2016,6,"28,852",386,56.3,"1,312","37,853,824","67,266,240","51,270",28865.01
PER,PHE,2016,7,"29,640",381,59.3,"1,312","38,887,680","65,560,640","49,970",29632.21
PER,PHE,2016,8,"30,017",390,57.4,"1,312","39,382,304","68,596,608","52,284",30011.016
PER,PHE,2016,9,"29,137",412,56.1,"1,312","38,227,744","68,105,920","51,910",29121.51
PER,PHE,2016,10,"28,279",392,56.8,"1,312","37,102,048","65,279,872","49,756",28261.408
PER,PHE,2016,11,"30,016",387,62.8,"1,312","39,380,992","62,745,088","47,824",30033.472
PER,PHE,2016,12,"26,759",371,58.6,"1,312","35,107,808","59,905,920","45,660",26756.76
PER,PHE,2017,1,"26,225",360,60.3,"1,312","34,407,200","56,988,032","43,436",26191.908
PER,PHE,2017,2,"24,827",332,61.4,"1,312","32,573,024","53,508,608","40,784",25041.376
PER,PHE,2017,3,"28,918",375,63.1,"1,312","37,940,416","60,851,872","46,381",29266.411
PER,PHE,2017,4,"29,422",380,66.8,"1,312","38,601,664","57,766,048","44,029",29411.372
PER,PHE,2017,5,"30,490",402,64.3,"1,312","40,002,880","62,318,688","47,499",30541.857
PER,PHE,2017,6,"26,954",372,62,"1,312","35,363,648","56,994,592","43,441",26933.42
PER,PHE,2017,7,"28,278",368,64.9,"1,312","37,100,736","57,146,784","43,557",28268.493
PER,PHE,2017,8,"29,876",387,63.5,"1,312","39,197,312","61,705,984","47,032",29865.32
PER,PHE,2017,9,"28,548",364,65.8,"1,312","37,454,976","56,890,944","43,362",28532.196
PER,PHE,2017,10,"30,230",368,67,"1,312","39,661,760","59,168,576","45,098",30215.66
PER,PHE,2017,11,"28,692",369,64.2,"1,312","37,643,904","58,626,720","44,685",28687.77
PER,PHE,2017,12,"24,887",351,61.4,"1,312","32,651,744","53,398,400","40,700",24989.8
PER,PHE,2018,1,"26,608",366,61.1,"1,312","34,909,696","57,120,544","43,537",26601.107
PER,PHE,2018,2,"25,547",340,62,"1,312","33,517,664","54,038,656","41,188",25536.56
PER,PHE,2018,3,"30,244",374,66.8,"1,312","39,680,128","59,391,616","45,268",30239.024
PER,PHE,2018,4,"30,655",363,69.3,"1,312","40,219,360","58,071,744","44,262",30673.566
PER,PHE,2018,5,"33,269",386,69.1,"1,312","43,648,928","62,872,352","47,921",33113.411
PER,PHE,2018,6,"29,845",363,67.7,"1,312","39,156,640","57,797,536","44,053",29823.881
PER,PHE,2018,7,"32,614",381,70.4,"1,312","42,789,568","60,766,592","46,316",32606.464
PER,PHE,2018,8,"32,280",385,68.7,"1,312","42,351,360","61,656,128","46,994",32284.878
PER,PHE,2018,9,"29,413",351,69,"1,312","38,589,856","55,909,568","42,614",29403.66
PER,PHE,2018,10,"34,189",383,71.9,"1,312","44,855,968","62,379,040","47,545",34184.855
PER,PHE,2018,11,"31,201",374,66.8,"1,312","40,935,712","61,322,880","46,740",31222.32
PER,PHE,2018,12,"26,495",349,60.4,"1,312","34,761,440","57,581,056","43,888",26508.352
PER,PHE,2019,1,"30,397",368,62.9,"1,312","39,880,864","63,364,352","48,296",30378.184
PER,PHE,2019,2,"27,815",339,62.7,"1,312","36,493,280","58,171,456","44,338",27799.926
PER,PHE,2019,3,"27,484",345,61.6,"1,312","36,059,008","58,534,880","44,615",27482.84
PER,PHE,2019,4,"30,685",394,59.5,"1,312","40,258,720","67,704,448","51,604",30704.38
PER,PHE,2019,5,"33,065",425,59.8,"1,312","43,381,280","72,522,112","55,276",33055.048
PER,PHE,2019,6,"29,318",379,59.3,"1,312","38,465,216","64,852,160","49,430",29311.99
PER,PHE,2019,7,"36,330",423,66.4,"1,312","47,664,960","71,786,080","54,715",36330.76
PER,PHE,2019,8,"33,232",392,67,"1,312","43,600,384","65,106,688","49,624",33248.08
PER,PHE,2019,9,"32,415",396,64.5,"1,312","42,528,480","65,924,064","50,247",32409.315
PER,PHE,2019,10,"35,178",414,65,"1,312","46,153,536","71,004,128","54,119",35177.35
PER,PHE,2019,11,"32,882",374,66.5,"1,312","43,141,184","64,871,840","49,445",32880.925
PER,PHE,2019,12,"29,642",379,59.9,"1,312","38,890,304","64,888,896","49,458",29625.342
PER,PHE,2020,1,"30,268",378,60.8,"1,312","39,711,616","65,349,408","49,809",30283.872
PER,PHE,2020,2,"30,938",358,64.7,"1,312","40,590,656","62,754,272","47,831",30946.657
PER,PHE,2020,3,"27,898",394,53,"1,312","36,602,176","69,020,384","52,607",27881.71
PER,PHE,2020,4,"5,045",112,31.9,"1,312","6,619,040","20,723,040","15,795",5038.605
PER,PHE,2020,5,"2,877",47,49.8,"1,312","3,774,624","7,582,048","5,779",2877.942
PER,PHE,2020,6,"6,143",70,62.3,"1,312","8,059,616","12,938,944","9,862",6144.026
PER,PHE,2020,7,"12,895",146,63.5,"1,312","16,918,240","26,662,464","20,322",12904.47
PER,PHE,2020,8,"12,694",152,54.2,"1,312","16,654,528","30,734,912","23,426",12696.892
PER,SYD,2014,7,"149,223",752,77.7,"3,284","490,048,332","630,807,140","192,085",149250.045
PER,SYD,2014,8,"142,631",718,78.8,"3,284","468,400,204","594,046,044","180,891",142542.108
PER,SYD,2014,9,"145,762",726,80.2,"3,284","478,682,408","597,041,052","181,803",145806.006
PER,SYD,2014,10,"164,119",768,83.9,"3,284","538,966,796","642,412,796","195,619",164124.341
PER,SYD,2014,11,"150,818",734,81.3,"3,284","495,286,312","609,474,276","185,589",150883.857
PER,SYD,2014,12,"165,296",773,84,"3,284","542,832,064","645,916,824","196,686",165216.24
PER,SYD,2015,1,"159,103",751,83.9,"3,284","522,494,252","622,945,244","189,691",159150.749
PER,SYD,2015,2,"130,374",691,77,"3,284","428,148,216","556,056,732","169,323",130378.71
PER,SYD,2015,3,"151,948",787,78.8,"3,284","498,997,232","633,217,596","192,819",151941.372
PER,SYD,2015,4,"151,306",747,81.1,"3,284","496,888,904","612,938,896","186,644",151368.284
PER,SYD,2015,5,"134,755",777,70.9,"3,284","442,535,420","624,590,528","190,192",134846.128
PER,SYD,2015,6,"129,313",748,70.2,"3,284","424,663,892","604,590,968","184,102",129239.604
PER,SYD,2015,7,"152,880",794,77.6,"3,284","502,057,920","647,302,672","197,108",152955.808
PER,SYD,2015,8,"140,321",759,75.7,"3,284","460,814,164","608,351,148","185,247",140231.979
PER,SYD,2015,9,"143,623",746,76.9,"3,284","471,657,932","613,694,216","186,874",143706.106
PER,SYD,2015,10,"153,809",776,82.1,"3,284","505,108,756","615,135,892","187,313",153783.973
PER,SYD,2015,11,"150,015",763,83.4,"3,284","492,649,260","590,988,640","179,960",150086.64
PER,SYD,2015,12,"163,577",809,85.4,"3,284","537,186,868","628,790,764","191,471",163516.234
PER,SYD,2016,1,"157,382",772,87,"3,284","516,842,488","594,220,096","180,944",157421.28
PER,SYD,2016,2,"134,203",740,78.1,"3,284","440,722,652","564,513,032","171,898",134252.338
PER,SYD,2016,3,"152,013",788,81.3,"3,284","499,210,692","614,108,000","187,000",152031
PER,SYD,2016,4,"148,441",746,83.4,"3,284","487,480,244","584,489,604","177,981",148436.154
PER,SYD,2016,5,"135,056",728,77.7,"3,284","443,523,904","570,952,956","173,859",135088.443
PER,SYD,2016,6,"128,710",726,75.9,"3,284","422,683,640","557,038,648","169,622",128743.098
PER,SYD,2016,7,"149,628",775,82.6,"3,284","491,378,352","594,929,440","181,160",149638.16
PER,SYD,2016,8,"137,093",774,74.3,"3,284","450,213,412","606,022,792","184,538",137111.734
PER,SYD,2016,9,"149,424",755,82.4,"3,284","490,708,416","595,757,008","181,412",149483.488
PER,SYD,2016,10,"151,974",787,82.9,"3,284","499,082,616","602,144,388","183,357",152002.953
PER,SYD,2016,11,"146,942",760,81.1,"3,284","482,557,528","595,261,124","181,261",147002.671
PER,SYD,2016,12,"162,829",803,86.9,"3,284","534,730,436","615,513,552","187,428",162874.932
PER,SYD,2017,1,"157,653",757,87.5,"3,284","517,732,452","591,491,092","180,113",157598.875
PER,SYD,2017,2,"128,175",688,77.7,"3,284","420,926,700","542,020,916","165,049",128243.073
PER,SYD,2017,3,"144,744",776,79.3,"3,284","475,339,296","599,198,640","182,460",144690.78
PER,SYD,2017,4,"147,281",757,84.8,"3,284","483,670,804","570,276,452","173,653",147257.744
PER,SYD,2017,5,"135,251",748,78.3,"3,284","444,164,284","567,222,332","172,723",135242.109
PER,SYD,2017,6,"126,758",718,76.4,"3,284","416,273,272","544,526,608","165,812",126680.368
PER,SYD,2017,7,"146,716",761,84.3,"3,284","481,815,344","571,688,572","174,083",146751.969
PER,SYD,2017,8,"134,287",769,77,"3,284","440,998,508","572,851,108","174,437",134316.49
PER,SYD,2017,9,"139,425",746,82.2,"3,284","457,871,700","557,206,132","169,673",139471.206
PER,SYD,2017,10,"150,133",774,82.5,"3,284","493,036,772","597,756,964","182,021",150167.325
PER,SYD,2017,11,"146,107",737,85,"3,284","479,815,388","564,358,684","171,851",146073.35
PER,SYD,2017,12,"159,947",800,87.6,"3,284","525,265,948","599,497,484","182,551",159914.676
PER,SYD,2018,1,"153,250",768,88.1,"3,284","503,273,000","571,084,316","173,899",153205.019
PER,SYD,2018,2,"128,167",683,82.1,"3,284","420,900,428","512,895,120","156,180",128223.78
PER,SYD,2018,3,"149,388",774,85.3,"3,284","490,590,192","574,943,016","175,074",149338.122
PER,SYD,2018,4,"148,212",749,87.6,"3,284","486,728,208","555,859,692","169,263",148274.388
PER,SYD,2018,5,"136,706",762,80.1,"3,284","448,942,504","560,647,764","170,721",136747.521
PER,SYD,2018,6,"127,609",739,78.1,"3,284","419,067,956","536,736,960","163,440",127646.64
PER,SYD,2018,7,"147,397",786,82.7,"3,284","484,051,748","585,300,752","178,228",147394.556
PER,SYD,2018,8,"133,054",731,77.9,"3,284","436,949,336","561,068,116","170,849",133091.371
PER,SYD,2018,9,"141,228",723,84.6,"3,284","462,929,060","547,396,824","166,953",141242.238
PER,SYD,2018,10,"151,269",777,85.6,"3,284","496,767,396","580,364,900","176,725",151276.6
PER,SYD,2018,11,"148,387",782,86.7,"3,284","487,302,908","562,122,280","171,170",148404.39
PER,SYD,2018,12,"152,244",811,87.7,"3,284","499,969,296","570,345,416","173,674",152312.098
PER,SYD,2019,1,"151,523",790,86.5,"3,284","497,601,532","575,287,836","175,179",151529.835
PER,SYD,2019,2,"124,387",699,82.3,"3,284","408,486,908","496,087,608","151,062",124324.026
PER,SYD,2019,3,"140,867",782,83.2,"3,284","462,607,228","556,050,164","169,321",140875.072
PER,SYD,2019,4,"142,360",745,85.9,"3,284","467,510,240","543,955,192","165,638",142283.042
PER,SYD,2019,5,"133,040",742,81.2,"3,284","436,903,360","538,306,712","163,918",133101.416
PER,SYD,2019,6,"124,608",707,79.3,"3,284","409,212,672","515,847,436","157,079",124563.647
PER,SYD,2019,7,"147,114",776,84.2,"3,284","483,122,376","573,780,480","174,720",147114.24
PER,SYD,2019,8,"133,503",729,83.1,"3,284","438,423,852","527,709,244","160,691",133534.221
PER,SYD,2019,9,"135,822",740,83.2,"3,284","446,039,448","535,922,528","163,192",135775.744
PER,SYD,2019,10,"157,973",770,89.8,"3,284","518,783,332","577,580,068","175,877",157937.546
PER,SYD,2019,11,"143,128",731,87.7,"3,284","470,032,352","536,030,900","163,225",143148.325
PER,SYD,2019,12,"157,706",795,89.7,"3,284","517,906,504","577,258,236","175,779",157673.763
PER,SYD,2020,1,"148,044",755,88.6,"3,284","486,176,496","548,881,192","167,138",148084.268
PER,SYD,2020,2,"126,619",703,82.1,"3,284","415,816,796","506,169,488","154,132",126542.372
PER,SYD,2020,3,"94,861",664,64.8,"3,284","311,523,524","480,915,528","146,442",94894.416
PER,SYD,2020,4,"5,249",83,29.2,"3,284","17,237,716","59,115,284","18,001",5256.292
PER,SYD,2020,5,"7,100",62,41.3,"3,284","23,316,400","56,432,256","17,184",7096.992
PER,SYD,2020,6,"8,973",100,39.3,"3,284","29,467,332","74,921,176","22,814",8965.902
PER,SYD,2020,7,"8,591",126,34.8,"3,284","28,212,844","81,026,132","24,673",8586.204
PER,SYD,2020,8,"3,913",100,21.5,"3,284","12,850,292","59,749,096","18,194",3911.71
PER,ZNE,2014,7,"33,343",393,54.4,"1,019","33,976,517","62,458,586","61,294",33343.936
PER,ZNE,2014,8,"29,125",350,53.7,"1,019","29,678,375","55,315,396","54,284",29150.508
PER,ZNE,2014,9,"30,522",368,53.5,"1,019","31,101,918","58,117,646","57,034",30513.19
PER,ZNE,2014,10,"31,997",386,54.1,"1,019","32,604,943","60,243,280","59,120",31983.92
PER,ZNE,2014,11,"28,887",346,56.8,"1,019","29,435,853","51,840,606","50,874",28896.432
PER,ZNE,2014,12,"28,318",347,56.1,"1,019","28,856,042","51,473,766","50,514",28338.354
PER,ZNE,2015,1,"25,066",340,50.2,"1,019","25,542,254","50,877,651","49,929",25064.358
PER,ZNE,2015,2,"27,009",344,53.4,"1,019","27,522,171","51,572,609","50,611",27026.274
PER,ZNE,2015,3,"29,100",382,51.3,"1,019","29,652,900","57,795,642","56,718",29096.334
PER,ZNE,2015,4,"27,821",374,50.1,"1,019","28,349,599","56,623,792","55,568",27839.568
PER,ZNE,2015,5,"26,691",362,50.5,"1,019","27,198,129","53,829,694","52,826",26677.13
PER,ZNE,2015,6,"30,538",376,55,"1,019","31,118,222","56,564,690","55,510",30530.5
PER,ZNE,2015,7,"28,792",388,50.7,"1,019","29,339,048","57,914,865","56,835",28815.345
PER,ZNE,2015,8,"27,528",364,52.7,"1,019","28,051,032","53,275,358","52,282",27552.614
PER,ZNE,2015,9,"29,413",382,54,"1,019","29,971,847","55,533,462","54,498",29428.92
PER,ZNE,2015,10,"26,818",371,51.5,"1,019","27,327,542","53,035,893","52,047",26804.205
PER,ZNE,2015,11,"26,615",360,52.3,"1,019","27,120,685","51,864,043","50,897",26619.131
PER,ZNE,2015,12,"24,900",364,48.7,"1,019","25,373,100","52,114,717","51,143",24906.641
PER,ZNE,2016,1,"22,341",351,44.1,"1,019","22,765,479","51,584,837","50,623",22324.743
PER,ZNE,2016,2,"25,022",355,50.1,"1,019","25,497,418","50,843,005","49,895",24997.395
PER,ZNE,2016,3,"27,806",393,50,"1,019","28,334,314","56,619,716","55,564",27782
PER,ZNE,2016,4,"24,876",362,48.8,"1,019","25,348,644","51,974,095","51,005",24890.44
PER,ZNE,2016,5,"28,450",380,52.2,"1,019","28,990,550","55,496,778","54,462",28429.164
PER,ZNE,2016,6,"26,889",366,50.7,"1,019","27,399,891","54,016,171","53,009",26875.563
PER,ZNE,2016,7,"25,588",350,52.9,"1,019","26,074,172","49,312,467","48,393",25599.897
PER,ZNE,2016,8,"28,365",374,53.3,"1,019","28,903,935","54,228,123","53,217",28364.661
PER,ZNE,2016,9,"25,875",378,50,"1,019","26,366,625","52,737,326","51,754",25877
PER,ZNE,2016,10,"24,583",363,49.5,"1,019","25,050,077","50,559,723","49,617",24560.415
PER,ZNE,2016,11,"27,145",372,53.5,"1,019","27,660,755","51,666,357","50,703",27126.105
PER,ZNE,2016,12,"20,699",330,48.7,"1,019","21,092,281","43,315,652","42,508",20701.396
PER,ZNE,2017,1,"21,813",326,47.6,"1,019","20,144,611","42,314,994","45,926",21860.776
PER,ZNE,2017,2,"22,578",307,53.7,"1,019","23,006,982","42,838,760","42,040",22575.48
PER,ZNE,2017,3,"24,286",345,51.7,"1,019","24,747,434","47,847,145","46,955",24275.735
PER,ZNE,2017,4,"21,725",307,51.8,"1,019","22,137,775","42,755,202","41,958",21734.244
PER,ZNE,2017,5,"25,289",355,50.4,"1,019","25,769,491","51,102,850","50,150",25275.6
PER,ZNE,2017,6,"24,533",332,54.4,"1,019","24,999,127","45,916,140","45,060",24512.64
PER,ZNE,2017,7,"23,576",320,53.8,"1,019","24,023,944","44,624,048","43,792",23560.096
PER,ZNE,2017,8,"24,993",357,51.4,"1,019","25,467,867","49,583,521","48,659",25010.726
PER,ZNE,2017,9,"23,599",318,55.2,"1,019","24,047,381","43,596,896","42,784",23616.768
PER,ZNE,2017,10,"25,689",334,56.6,"1,019","26,177,091","46,251,391","45,389",25690.174
PER,ZNE,2017,11,"25,924",342,58.2,"1,019","26,416,556","45,413,773","44,567",25937.994
PER,ZNE,2017,12,"20,869",314,51.4,"1,019","21,265,511","41,375,476","40,604",20870.456
PER,ZNE,2018,1,"23,305",346,51.8,"1,019","23,747,795","45,851,943","44,997",23308.446
PER,ZNE,2018,2,"23,291",308,56.2,"1,019","23,733,529","42,260,987","41,473",23307.826
PER,ZNE,2018,3,"25,505",332,57.4,"1,019","25,989,595","45,283,341","44,439",25507.986
PER,ZNE,2018,4,"24,207",334,55.6,"1,019","24,666,933","44,339,747","43,513",24193.228
PER,ZNE,2018,5,"27,593",369,56.1,"1,019","28,117,267","50,838,929","49,891",27988.851
PER,ZNE,2018,6,"25,000",317,57.9,"1,019","25,475,000","44,026,914","43,206",25016.274
PER,ZNE,2018,7,"27,415",343,58.4,"1,019","27,935,885","47,841,031","46,949",27418.216
PER,ZNE,2018,8,"26,908",348,57.2,"1,019","27,419,252","47,969,425","47,075",26926.9
PER,ZNE,2018,9,"24,932",317,58.8,"1,019","25,405,708","43,236,170","42,430",24948.84
PER,ZNE,2018,10,"28,434",362,57.2,"1,019","28,974,246","50,694,231","49,749",28456.428
PER,ZNE,2018,11,"26,859",334,59.5,"1,019","27,369,321","45,978,299","45,121",26846.995
PER,ZNE,2018,12,"22,293",310,52.7,"1,019","22,716,567","43,083,320","42,280",22281.56
PER,ZNE,2019,1,"25,658",343,54.3,"1,019","26,145,502","48,131,446","47,234",25648.062
PER,ZNE,2019,2,"25,862",319,62.2,"1,019","26,353,378","42,363,906","41,574",25859.028
PER,ZNE,2019,3,"27,027",338,61.5,"1,019","27,540,513","44,756,518","43,922",27012.03
PER,ZNE,2019,4,"29,296",364,57.9,"1,019","29,852,624","51,533,887","50,573",29281.767
PER,ZNE,2019,5,"30,527",379,57.8,"1,019","31,107,013","53,808,295","52,805",30521.29
PER,ZNE,2019,6,"27,533",338,58.9,"1,019","28,056,127","47,638,250","46,750",27535.75
PER,ZNE,2019,7,"31,563",378,58.5,"1,019","32,162,697","54,967,917","53,943",31556.655
PER,ZNE,2019,8,"30,199",361,59.3,"1,019","30,772,781","51,908,879","50,941",30208.013
PER,ZNE,2019,9,"29,139",349,60.6,"1,019","29,692,641","49,020,014","48,106",29152.236
PER,ZNE,2019,10,"32,714",386,60.5,"1,019","33,335,566","55,068,798","54,042",32695.41
PER,ZNE,2019,11,"30,540",336,64.3,"1,019","31,120,260","48,396,386","47,494",30538.642
PER,ZNE,2019,12,"27,432",332,56.8,"1,019","27,953,208","49,244,194","48,326",27449.168
PER,ZNE,2020,1,"26,738",340,54.6,"1,019","27,246,022","49,888,202","48,958",26731.068
PER,ZNE,2020,2,"29,022",334,59,"1,019","29,573,418","50,132,762","49,198",29026.82
PER,ZNE,2020,3,"19,476",266,48.7,"1,019","19,846,044","40,757,962","39,998",19479.026
PER,ZNE,2020,4,"3,946",102,29.3,"1,019","4,020,974","13,741,215","13,485",3951.105
PER,ZNE,2020,5,"2,871",42,55.7,"1,019","2,925,549","5,251,926","5,154",2870.778
PER,ZNE,2020,6,"4,195",56,51.8,"1,019","4,274,705","8,249,824","8,096",4193.728
PER,ZNE,2020,7,"6,549",82,53.5,"1,019","6,673,431","12,472,560","12,240",6548.4
PER,ZNE,2020,8,"6,023",68,55.1,"1,019","6,137,437","11,135,632","10,928",6021.328
PPP,SYD,2017,9,"10,938",78,77.9,"1,517","16,592,946","21,298,680","14,040",10937.16
PPP,SYD,2017,10,"11,828",80,82.1,"1,517","17,943,076","21,844,800","14,400",11822.4
PPP,SYD,2017,11,"12,199",86,78.8,"1,517","18,505,883","23,483,160","15,480",12198.24
PPP,SYD,2017,12,"12,449",80,86.4,"1,517","18,885,133","21,863,004","14,412",12451.968
PPP,SYD,2018,1,"12,477",78,88.8,"1,517","18,927,609","21,316,884","14,052",12478.176
PPP,SYD,2018,2,"10,840",72,83.6,"1,517","16,444,280","19,660,320","12,960",10834.56
PPP,SYD,2018,3,"11,830",84,78.2,"1,517","17,946,110","22,937,040","15,120",11823.84
PPP,SYD,2018,4,"10,866",76,79.4,"1,517","16,483,722","20,752,560","13,680",10861.92
PPP,SYD,2018,5,"9,573",72,73.5,"1,517","14,522,241","19,751,340","13,020",9569.7
PPP,SYD,2018,6,"9,873",78,70.1,"1,517","14,977,341","21,353,292","14,076",9867.276
PPP,SYD,2018,7,"12,304",80,85.1,"1,517","18,665,168","21,935,820","14,460",12305.46
PPP,SYD,2018,8,"11,944",76,86.9,"1,517","18,119,048","20,843,580","13,740",11940.06
PPP,SYD,2018,9,"12,242",80,84.4,"1,517","18,571,114","22,008,636","14,508",12244.752
PPP,SYD,2018,10,"12,823",82,86.5,"1,517","19,452,491","22,481,940","14,820",12819.3
PPP,SYD,2018,11,"9,736",60,89.2,"1,517","14,769,512","16,565,640","10,920",9740.64
PPP,SYD,2018,12,"9,390",63,82,"1,517","14,244,630","17,366,616","11,448",9387.36
PPP,SYD,2019,1,"10,653",69,85.3,"1,517","16,160,601","18,950,364","12,492",10655.676
PPP,SYD,2019,2,"7,468",52,79.3,"1,517","11,328,956","14,290,140","9,420",7470.06
PPP,SYD,2019,3,"8,183",60,74.9,"1,517","12,413,611","16,565,640","10,920",8179.08
PPP,SYD,2019,4,"9,541",64,82.1,"1,517","14,473,697","17,621,472","11,616",9536.736
PPP,SYD,2019,5,"9,069",70,71.2,"1,517","13,757,673","19,314,444","12,732",9065.184
PPP,SYD,2019,6,"8,486",65,71.9,"1,517","12,873,262","17,903,634","11,802",8485.638
PPP,SYD,2019,7,"9,976",66,83.2,"1,517","15,133,592","18,185,796","11,988",9974.016
PPP,SYD,2019,8,"9,563",62,85,"1,517","14,507,071","17,075,352","11,256",9567.6
PPP,SYD,2019,9,"9,697",63,84.8,"1,517","14,710,349","17,339,310","11,430",9692.64
PPP,SYD,2019,10,"11,398",70,89.4,"1,517","17,290,766","19,332,648","12,744",11393.136
PPP,SYD,2019,11,"9,812",60,89.9,"1,517","14,884,804","16,565,640","10,920",9817.08
PPP,SYD,2019,12,"9,407",61,84.6,"1,517","14,270,419","16,866,006","11,118",9405.828
PPP,SYD,2020,1,"10,090",64,86.6,"1,517","15,306,530","17,676,084","11,652",10090.632
PQQ,SYD,2014,7,"14,936",399,66.5,321,"4,794,456","7,212,870","22,470",14942.55
PQQ,SYD,2014,8,"15,500",390,69.7,321,"4,975,500","7,136,151","22,231",15495.007
PQQ,SYD,2014,9,"15,265",390,68.8,321,"4,900,065","7,126,842","22,202",15274.976
PQQ,SYD,2014,10,"17,143",406,73.9,321,"5,502,903","7,447,200","23,200",17144.8
PQQ,SYD,2014,11,"16,198",375,73.7,321,"5,199,558","7,052,691","21,971",16192.627
